feature_set,model,test_file,val_file,policy,feature_count,test_windows,test_positive_windows,threshold,precision,recall,f1,fpr,auroc,pr_auc,tn,fp,fn,tp
drop_timing_seq,rf_per_bssid,RogueAP_35.csv,RogueAP_39.csv,fpr_le_0.20,129,1003,130,0.6254096333257962,0.6568047337278107,0.8538461538461538,0.7424749163879598,0.06643757159221077,0.9621376332716538,0.7383762889423632,815,58,19,111
drop_timing_seq,xgb_per_bssid,RogueAP_36.csv,RogueAP_39.csv,best_f1,129,1003,67,0.7045958757400526,0.5546218487394958,0.9850746268656716,0.7096774193548387,0.056623931623931624,0.9772531572904707,0.7311888269069065,883,53,1,66
drop_timing_seq,xgb_per_bssid,RogueAP_36.csv,RogueAP_39.csv,fpr_le_0.20,129,1003,67,0.8073648810386658,0.5546218487394958,0.9850746268656716,0.7096774193548387,0.056623931623931624,0.9772531572904707,0.7311888269069065,883,53,1,66
drop_timing_seq,rf_per_bssid,RogueAP_36.csv,RogueAP_39.csv,best_f1,129,1003,67,0.6065977403229565,0.55,0.9850746268656716,0.7058823529411765,0.057692307692307696,0.9756984309223115,0.6698304688671655,882,54,1,66
drop_timing_seq,rf_per_bssid,RogueAP_36.csv,RogueAP_39.csv,fpr_le_0.20,129,1003,67,0.5582352610079107,0.55,0.9850746268656716,0.7058823529411765,0.057692307692307696,0.9756984309223115,0.6698304688671655,882,54,1,66
drop_timing_seq,xgb_per_bssid,RogueAP_37.csv,RogueAP_39.csv,best_f1,129,1001,105,0.7573164463043222,0.580110497237569,1.0,0.7342657342657343,0.08482142857142858,0.9741549744897959,0.7611567797503208,820,76,0,105
drop_timing_seq,xgb_per_bssid,RogueAP_37.csv,RogueAP_39.csv,fpr_le_0.20,129,1001,105,0.8313014507293701,0.5833333333333334,1.0,0.7368421052631579,0.08370535714285714,0.9741549744897959,0.7611567797503208,821,75,0,105
drop_timing_seq,rf_per_bssid,RogueAP_37.csv,RogueAP_39.csv,best_f1,129,1001,105,0.6508718829393826,0.5754189944134078,0.9809523809523809,0.7253521126760564,0.08482142857142858,0.9697916666666666,0.7171447593690327,820,76,2,103
drop_timing_seq,rf_per_bssid,RogueAP_37.csv,RogueAP_39.csv,fpr_le_0.20,129,1001,105,0.6180722920901693,0.5659340659340659,0.9809523809523809,0.7177700348432056,0.08816964285714286,0.9697916666666666,0.7171447593690327,817,79,2,103
drop_timing_seq,xgb_per_bssid,RogueAP_38.csv,RogueAP_39.csv,best_f1,129,1003,114,0.6890863108634963,0.6785714285714286,1.0,0.8085106382978723,0.06074240719910011,0.9854804333668817,0.8906648905397228,835,54,0,114
drop_timing_seq,xgb_per_bssid,RogueAP_38.csv,RogueAP_39.csv,fpr_le_0.20,129,1003,114,0.8056799173355103,0.6785714285714286,1.0,0.8085106382978723,0.06074240719910011,0.9854804333668817,0.8906648905397228,835,54,0,114
drop_timing_seq,rf_per_bssid,RogueAP_38.csv,RogueAP_39.csv,best_f1,129,1003,114,0.6307578102456435,0.6770186335403726,0.956140350877193,0.7927272727272727,0.05849268841394826,0.9681092495017071,0.694969403375235,837,52,5,109
drop_timing_seq,rf_per_bssid,RogueAP_38.csv,RogueAP_39.csv,fpr_le_0.20,129,1003,114,0.5991129490261529,0.6809815950920245,0.9736842105263158,0.8014440433212996,0.05849268841394826,0.9681092495017071,0.694969403375235,837,52,3,111
drop_timing_seq,xgb_per_bssid,RogueAP_39.csv,RogueAP_38.csv,best_f1,129,465,24,0.8977616119384767,0.5609756097560976,0.9583333333333334,0.7076923076923077,0.04081632653061224,0.9740173847316704,0.5574301483256029,423,18,1,23
drop_timing_seq,xgb_per_bssid,RogueAP_39.csv,RogueAP_38.csv,fpr_le_0.20,129,465,24,0.8428341150283813,0.5609756097560976,0.9583333333333334,0.7076923076923077,0.04081632653061224,0.9740173847316704,0.5574301483256029,423,18,1,23
drop_timing_seq,rf_per_bssid,RogueAP_39.csv,RogueAP_38.csv,best_f1,129,465,24,0.6376119828201107,0.5476190476190477,0.9583333333333334,0.696969696969697,0.04308390022675737,0.9748677248677249,0.5772276301016587,422,19,1,23
drop_timing_seq,rf_per_bssid,RogueAP_39.csv,RogueAP_38.csv,fpr_le_0.20,129,465,24,0.3801717595138621,0.5454545454545454,1.0,0.7058823529411765,0.045351473922902494,0.9748677248677249,0.5772276301016587,421,20,0,24
drop_mgmt_phy,xgb_per_bssid,RogueAP_23.csv,RogueAP_39.csv,best_f1,73,1000,1,0.8380286455154428,0.1111111111111111,1.0,0.2,0.008008008008008008,1.0,1.0,991,8,0,1
drop_mgmt_phy,xgb_per_bssid,RogueAP_23.csv,RogueAP_39.csv,fpr_le_0.20,73,1000,1,0.638132631778717,0.034482758620689655,1.0,0.06666666666666667,0.028028028028028028,1.0,1.0,971,28,0,1
drop_mgmt_phy,rf_per_bssid,RogueAP_23.csv,RogueAP_39.csv,best_f1,73,1000,1,0.6307720603154545,0.0,0.0,0.0,0.014014014014014014,0.985985985985986,0.06666666666666667,985,14,1,0
drop_mgmt_phy,rf_per_bssid,RogueAP_23.csv,RogueAP_39.csv,fpr_le_0.20,73,1000,1,0.47393662271202236,0.045454545454545456,1.0,0.08695652173913043,0.021021021021021023,0.985985985985986,0.06666666666666667,978,21,0,1
drop_mgmt_phy,xgb_per_bssid,RogueAP_24.csv,RogueAP_39.csv,best_f1,73,1001,28,0.838600687980652,0.06167400881057269,0.5,0.10980392156862745,0.21891058581706063,0.763874614594039,0.05563077829733258,760,213,14,14
drop_mgmt_phy,xgb_per_bssid,RogueAP_24.csv,RogueAP_39.csv,fpr_le_0.20,73,1001,28,0.652866542339325,0.06845238095238096,0.8214285714285714,0.12637362637362637,0.32168550873586843,0.763874614594039,0.05563077829733258,660,313,5,23
drop_mgmt_phy,rf_per_bssid,RogueAP_24.csv,RogueAP_39.csv,best_f1,73,1001,28,0.6791300352127843,0.05150214592274678,0.42857142857142855,0.09195402298850575,0.22713257965056527,0.7531933636764058,0.05292390768393897,752,221,16,12
drop_mgmt_phy,rf_per_bssid,RogueAP_24.csv,RogueAP_39.csv,fpr_le_0.20,73,1001,28,0.4489041957868557,0.0688622754491018,0.8214285714285714,0.1270718232044199,0.31963001027749227,0.7531933636764058,0.05292390768393897,662,311,5,23
drop_mgmt_phy,xgb_per_bssid,RogueAP_25.csv,RogueAP_39.csv,best_f1,73,1001,83,0.8403420090675358,0.38620689655172413,0.6746987951807228,0.49122807017543857,0.09694989106753812,0.895582329317269,0.49142031377256895,829,89,27,56
drop_mgmt_phy,xgb_per_bssid,RogueAP_25.csv,RogueAP_39.csv,fpr_le_0.20,73,1001,83,0.6318443417549133,0.20923913043478262,0.927710843373494,0.34146341463414637,0.31699346405228757,0.895582329317269,0.49142031377256895,627,291,6,77
drop_mgmt_phy,rf_per_bssid,RogueAP_25.csv,RogueAP_39.csv,best_f1,73,1001,83,0.6983468270195512,0.38181818181818183,0.5060240963855421,0.43523316062176165,0.07407407407407407,0.8626007297162506,0.4408662318483121,850,68,41,42
drop_mgmt_phy,rf_per_bssid,RogueAP_25.csv,RogueAP_39.csv,fpr_le_0.20,73,1001,83,0.4222785676502879,0.18882978723404256,0.8554216867469879,0.3093681917211329,0.332244008714597,0.8626007297162506,0.4408662318483121,613,305,12,71
drop_mgmt_phy,xgb_per_bssid,RogueAP_26.csv,RogueAP_39.csv,best_f1,73,1000,79,0.840235812664032,0.37593984962406013,0.6329113924050633,0.4716981132075472,0.09011943539630836,0.9163539905716132,0.4706443614833246,838,83,29,50
drop_mgmt_phy,xgb_per_bssid,RogueAP_26.csv,RogueAP_39.csv,fpr_le_0.20,73,1000,79,0.6523103713989258,0.23283582089552238,0.9873417721518988,0.37681159420289856,0.27904451682953313,0.9163539905716132,0.4706443614833246,664,257,1,78
drop_mgmt_phy,rf_per_bssid,RogueAP_26.csv,RogueAP_39.csv,best_f1,73,1000,79,0.6333390202276988,0.3155080213903743,0.7468354430379747,0.44360902255639095,0.13897937024972856,0.8905839827375307,0.3933771183982759,793,128,20,59
drop_mgmt_phy,rf_per_bssid,RogueAP_26.csv,RogueAP_39.csv,fpr_le_0.20,73,1000,79,0.44917983577656484,0.21264367816091953,0.9367088607594937,0.34660421545667447,0.2975027144408252,0.8905839827375307,0.3933771183982759,647,274,5,74
drop_mgmt_phy,xgb_per_bssid,RogueAP_27.csv,RogueAP_39.csv,best_f1,73,997,70,0.8362654161453248,0.4528301886792453,0.6857142857142857,0.5454545454545454,0.06256742179072276,0.947680690399137,0.5943543343750143,869,58,22,48
drop_mgmt_phy,xgb_per_bssid,RogueAP_27.csv,RogueAP_39.csv,fpr_le_0.20,73,997,70,0.6611732840538025,0.3370165745856354,0.8714285714285714,0.4860557768924303,0.12944983818770225,0.947680690399137,0.5943543343750143,807,120,9,61
drop_mgmt_phy,rf_per_bssid,RogueAP_27.csv,RogueAP_39.csv,best_f1,73,997,70,0.6062723783935311,0.3706896551724138,0.6142857142857143,0.46236559139784944,0.07874865156418555,0.9184466019417475,0.4045641091706763,854,73,27,43
drop_mgmt_phy,rf_per_bssid,RogueAP_27.csv,RogueAP_39.csv,fpr_le_0.20,73,997,70,0.42673355761826837,0.32515337423312884,0.7571428571428571,0.45493562231759654,0.1186623516720604,0.9184466019417475,0.4045641091706763,817,110,17,53
drop_mgmt_phy,xgb_per_bssid,RogueAP_28.csv,RogueAP_39.csv,best_f1,73,1001,83,0.8403312087059022,0.5480769230769231,0.6867469879518072,0.6096256684491979,0.05119825708061002,0.9497073260361708,0.5975027015852923,871,47,26,57
drop_mgmt_phy,xgb_per_bssid,RogueAP_28.csv,RogueAP_39.csv,fpr_le_0.20,73,1001,83,0.639806866645813,0.3891891891891892,0.8674698795180723,0.5373134328358209,0.12309368191721133,0.9497073260361708,0.5975027015852923,805,113,11,72
drop_mgmt_phy,rf_per_bssid,RogueAP_28.csv,RogueAP_39.csv,best_f1,73,1001,83,0.6710921494862186,0.4891304347826087,0.5421686746987951,0.5142857142857142,0.05119825708061002,0.9321731369924141,0.5394302571648163,871,47,38,45
drop_mgmt_phy,rf_per_bssid,RogueAP_28.csv,RogueAP_39.csv,fpr_le_0.20,73,1001,83,0.4317058052942986,0.4105960264900662,0.7469879518072289,0.5299145299145299,0.09694989106753812,0.9321731369924141,0.5394302571648163,829,89,21,62
drop_mgmt_phy,xgb_per_bssid,RogueAP_29.csv,RogueAP_39.csv,best_f1,73,1001,164,0.8162811040878297,0.42388059701492536,0.8658536585365854,0.5691382765531062,0.23058542413381122,0.9041437188565434,0.676558373366705,644,193,22,142
drop_mgmt_phy,xgb_per_bssid,RogueAP_29.csv,RogueAP_39.csv,fpr_le_0.20,73,1001,164,0.6456246972084045,0.36556603773584906,0.9451219512195121,0.5272108843537415,0.3213859020310633,0.9041437188565434,0.676558373366705,568,269,9,155
drop_mgmt_phy,rf_per_bssid,RogueAP_29.csv,RogueAP_39.csv,best_f1,73,1001,164,0.6973802795114864,0.42,0.7682926829268293,0.5431034482758621,0.2078853046594982,0.8735539237112802,0.5394386793828829,663,174,38,126
drop_mgmt_phy,rf_per_bssid,RogueAP_29.csv,RogueAP_39.csv,fpr_le_0.20,73,1001,164,0.4327298756657385,0.375,0.9146341463414634,0.5319148936170213,0.2986857825567503,0.8735539237112802,0.5394386793828829,587,250,14,150
drop_mgmt_phy,xgb_per_bssid,RogueAP_30.csv,RogueAP_39.csv,best_f1,73,1002,57,0.8196537256240845,0.3888888888888889,0.49122807017543857,0.43410852713178294,0.04656084656084656,0.9137287663603453,0.4314471825561439,901,44,29,28
drop_mgmt_phy,xgb_per_bssid,RogueAP_30.csv,RogueAP_39.csv,fpr_le_0.20,73,1002,57,0.6164450645446777,0.20833333333333334,0.8771929824561403,0.3367003367003367,0.20105820105820105,0.9137287663603453,0.4314471825561439,755,190,7,50
drop_mgmt_phy,rf_per_bssid,RogueAP_30.csv,RogueAP_39.csv,best_f1,73,1002,57,0.6934651164215522,0.3116883116883117,0.42105263157894735,0.3582089552238806,0.056084656084656084,0.8868281815650236,0.3199336099434467,892,53,33,24
drop_mgmt_phy,rf_per_bssid,RogueAP_30.csv,RogueAP_39.csv,fpr_le_0.20,73,1002,57,0.42385649241830436,0.1951219512195122,0.8421052631578947,0.31683168316831684,0.20952380952380953,0.8868281815650236,0.3199336099434467,747,198,9,48
drop_mgmt_phy,xgb_per_bssid,RogueAP_31.csv,RogueAP_39.csv,best_f1,73,1001,61,0.7761896705627441,0.37681159420289856,0.4262295081967213,0.4,0.045744680851063826,0.911946285315661,0.4405577221704338,897,43,35,26
drop_mgmt_phy,xgb_per_bssid,RogueAP_31.csv,RogueAP_39.csv,fpr_le_0.20,73,1001,61,0.6129891276359558,0.2681564245810056,0.7868852459016393,0.4,0.13936170212765958,0.911946285315661,0.4405577221704338,809,131,13,48
drop_mgmt_phy,rf_per_bssid,RogueAP_31.csv,RogueAP_39.csv,best_f1,73,1001,61,0.698473374753882,0.38596491228070173,0.36065573770491804,0.3728813559322034,0.03723404255319149,0.904394837809557,0.36054901276356804,905,35,39,22
drop_mgmt_phy,rf_per_bssid,RogueAP_31.csv,RogueAP_39.csv,fpr_le_0.20,73,1001,61,0.43084743649406,0.2848101265822785,0.7377049180327869,0.410958904109589,0.1202127659574468,0.904394837809557,0.36054901276356804,827,113,16,45
drop_mgmt_phy,xgb_per_bssid,RogueAP_32.csv,RogueAP_39.csv,best_f1,73,1003,64,0.8261884856224068,0.3548387096774194,0.34375,0.3492063492063492,0.042598509052183174,0.8857577875399361,0.36420380810383896,899,40,42,22
drop_mgmt_phy,xgb_per_bssid,RogueAP_32.csv,RogueAP_39.csv,fpr_le_0.20,73,1003,64,0.617729663848877,0.2125,0.796875,0.3355263157894737,0.2012779552715655,0.8857577875399361,0.36420380810383896,750,189,13,51
drop_mgmt_phy,rf_per_bssid,RogueAP_32.csv,RogueAP_39.csv,best_f1,73,1003,64,0.6728211658291608,0.3275862068965517,0.296875,0.3114754098360656,0.04153354632587859,0.8699414270500533,0.34705007908354935,900,39,45,19
drop_mgmt_phy,rf_per_bssid,RogueAP_32.csv,RogueAP_39.csv,fpr_le_0.20,73,1003,64,0.43100793961935563,0.1934156378600823,0.734375,0.30618892508143325,0.20873269435569755,0.8699414270500533,0.34705007908354935,743,196,17,47
drop_mgmt_phy,xgb_per_bssid,RogueAP_33.csv,RogueAP_39.csv,best_f1,73,1002,67,0.8340575766563416,0.49514563106796117,0.7611940298507462,0.6,0.05561497326203209,0.959470029531487,0.6262193449467389,883,52,16,51
drop_mgmt_phy,xgb_per_bssid,RogueAP_33.csv,RogueAP_39.csv,fpr_le_0.20,73,1002,67,0.6345374584197998,0.3563218390804598,0.9253731343283582,0.5145228215767634,0.11978609625668449,0.959470029531487,0.6262193449467389,823,112,5,62
drop_mgmt_phy,rf_per_bssid,RogueAP_33.csv,RogueAP_39.csv,best_f1,73,1002,67,0.6878501131866881,0.45555555555555555,0.6119402985074627,0.5222929936305732,0.052406417112299465,0.9411285816904781,0.47884120412010506,886,49,26,41
drop_mgmt_phy,rf_per_bssid,RogueAP_33.csv,RogueAP_39.csv,fpr_le_0.20,73,1002,67,0.4324177709708776,0.32967032967032966,0.8955223880597015,0.4819277108433735,0.1304812834224599,0.9411285816904781,0.47884120412010506,813,122,7,60
drop_mgmt_phy,xgb_per_bssid,RogueAP_34.csv,RogueAP_39.csv,best_f1,73,1003,91,0.8205594182014466,0.5032258064516129,0.8571428571428571,0.6341463414634146,0.08442982456140351,0.9554535376903799,0.6115768479882131,835,77,13,78
drop_mgmt_phy,xgb_per_bssid,RogueAP_34.csv,RogueAP_39.csv,fpr_le_0.20,73,1003,91,0.6392020583152771,0.3893805309734513,0.967032967032967,0.555205047318612,0.1513157894736842,0.9554535376903799,0.6115768479882131,774,138,3,88
drop_mgmt_phy,rf_per_bssid,RogueAP_34.csv,RogueAP_39.csv,best_f1,73,1003,91,0.5990211083378264,0.4388888888888889,0.8681318681318682,0.5830258302583026,0.11074561403508772,0.9386446886446886,0.5083337593838134,811,101,12,79
drop_mgmt_phy,rf_per_bssid,RogueAP_34.csv,RogueAP_39.csv,fpr_le_0.20,73,1003,91,0.41912776735907337,0.3670886075949367,0.9560439560439561,0.5304878048780488,0.16447368421052633,0.9386446886446886,0.5083337593838134,762,150,4,87
drop_mgmt_phy,xgb_per_bssid,RogueAP_35.csv,RogueAP_39.csv,best_f1,73,1003,130,0.8472579145431521,0.4322033898305085,0.7846153846153846,0.5573770491803278,0.15349369988545247,0.8934179222839016,0.5495283032155819,739,134,28,102
drop_mgmt_phy,xgb_per_bssid,RogueAP_35.csv,RogueAP_39.csv,fpr_le_0.20,73,1003,130,0.6633315086364746,0.3562874251497006,0.9153846153846154,0.5129310344827587,0.24627720504009165,0.8934179222839016,0.5495283032155819,658,215,11,119
drop_mgmt_phy,rf_per_bssid,RogueAP_35.csv,RogueAP_39.csv,best_f1,73,1003,130,0.6890964226826524,0.3786008230452675,0.7076923076923077,0.4932975871313673,0.1729667812142039,0.8674508767292273,0.4488573325309522,722,151,38,92
drop_mgmt_phy,rf_per_bssid,RogueAP_35.csv,RogueAP_39.csv,fpr_le_0.20,73,1003,130,0.47771305659421,0.3383233532934132,0.8692307692307693,0.4870689655172414,0.2531500572737686,0.8674508767292273,0.4488573325309522,652,221,17,113
drop_mgmt_phy,xgb_per_bssid,RogueAP_36.csv,RogueAP_39.csv,best_f1,73,1003,67,0.8229878783226013,0.41414141414141414,0.6119402985074627,0.4939759036144578,0.06196581196581197,0.9383052685291491,0.4322849810966004,878,58,26,41
drop_mgmt_phy,xgb_per_bssid,RogueAP_36.csv,RogueAP_39.csv,fpr_le_0.20,73,1003,67,0.6672738790512085,0.3485714285714286,0.9104477611940298,0.5041322314049587,0.12179487179487179,0.9383052685291491,0.4322849810966004,822,114,6,61
drop_mgmt_phy,rf_per_bssid,RogueAP_36.csv,RogueAP_39.csv,best_f1,73,1003,67,0.7079599024797512,0.3902439024390244,0.47761194029850745,0.42953020134228187,0.053418803418803416,0.926377726750861,0.39865967726594365,886,50,35,32
drop_mgmt_phy,rf_per_bssid,RogueAP_36.csv,RogueAP_39.csv,fpr_le_0.20,73,1003,67,0.45043492697733206,0.31746031746031744,0.8955223880597015,0.46875,0.13782051282051283,0.926377726750861,0.39865967726594365,807,129,7,60
drop_mgmt_phy,xgb_per_bssid,RogueAP_37.csv,RogueAP_39.csv,best_f1,73,1001,105,0.8476730060577392,0.449438202247191,0.7619047619047619,0.5653710247349824,0.109375,0.922640306122449,0.48852732590633263,798,98,25,80
drop_mgmt_phy,xgb_per_bssid,RogueAP_37.csv,RogueAP_39.csv,fpr_le_0.20,73,1001,105,0.6551165580749512,0.33015873015873015,0.9904761904761905,0.49523809523809526,0.23549107142857142,0.922640306122449,0.48852732590633263,685,211,1,104
drop_mgmt_phy,rf_per_bssid,RogueAP_37.csv,RogueAP_39.csv,best_f1,73,1001,105,0.7271558446342669,0.441340782122905,0.7523809523809524,0.5563380281690141,0.11160714285714286,0.9221407312925171,0.48128142459592693,796,100,26,79
drop_mgmt_phy,rf_per_bssid,RogueAP_37.csv,RogueAP_39.csv,fpr_le_0.20,73,1001,105,0.46232836348915696,0.3079268292682927,0.9619047619047619,0.4665127020785219,0.2533482142857143,0.9221407312925171,0.48128142459592693,669,227,4,101
drop_mgmt_phy,xgb_per_bssid,RogueAP_38.csv,RogueAP_39.csv,best_f1,73,1003,114,0.8221696734428406,0.5944444444444444,0.9385964912280702,0.7278911564625851,0.08211473565804274,0.9578671087166737,0.681333189392949,816,73,7,107
drop_mgmt_phy,xgb_per_bssid,RogueAP_38.csv,RogueAP_39.csv,fpr_le_0.20,73,1003,114,0.6704310774803162,0.49107142857142855,0.9649122807017544,0.650887573964497,0.12823397075365578,0.9578671087166737,0.681333189392949,775,114,4,110
drop_mgmt_phy,rf_per_bssid,RogueAP_38.csv,RogueAP_39.csv,best_f1,73,1003,114,0.660601798649049,0.5575757575757576,0.8070175438596491,0.6594982078853047,0.08211473565804274,0.9398298896848419,0.5588844995738566,816,73,22,92
drop_mgmt_phy,rf_per_bssid,RogueAP_38.csv,RogueAP_39.csv,fpr_le_0.20,73,1003,114,0.44814775929790807,0.463519313304721,0.9473684210526315,0.622478386167147,0.140607424071991,0.9398298896848419,0.5588844995738566,764,125,6,108
drop_mgmt_phy,xgb_per_bssid,RogueAP_39.csv,RogueAP_38.csv,best_f1,73,465,24,0.8193558716773989,0.4827586206896552,0.5833333333333334,0.5283018867924528,0.034013605442176874,0.895408163265306,0.48871328384736357,426,15,10,14
drop_mgmt_phy,xgb_per_bssid,RogueAP_39.csv,RogueAP_38.csv,fpr_le_0.20,73,465,24,0.6677500009536743,0.1935483870967742,0.75,0.3076923076923077,0.17006802721088435,0.895408163265306,0.48871328384736357,366,75,6,18
drop_mgmt_phy,rf_per_bssid,RogueAP_39.csv,RogueAP_38.csv,best_f1,73,465,24,0.6203529169964576,0.4090909090909091,0.375,0.391304347826087,0.02947845804988662,0.8669690098261527,0.44732304597962164,428,13,15,9
drop_mgmt_phy,rf_per_bssid,RogueAP_39.csv,RogueAP_38.csv,fpr_le_0.20,73,465,24,0.3791534484111465,0.1347517730496454,0.7916666666666666,0.23030303030303031,0.2766439909297052,0.8669690098261527,0.44732304597962164,319,122,5,19
drop_mgmt_phy_timing_seq,xgb_per_bssid,RogueAP_23.csv,RogueAP_39.csv,best_f1,62,1000,1,0.8689187955856322,0.14285714285714285,1.0,0.25,0.006006006006006006,1.0,1.0,993,6,0,1
drop_mgmt_phy_timing_seq,xgb_per_bssid,RogueAP_23.csv,RogueAP_39.csv,fpr_le_0.20,62,1000,1,0.802267849445343,0.05555555555555555,1.0,0.10526315789473684,0.01701701701701702,1.0,1.0,982,17,0,1
drop_mgmt_phy_timing_seq,rf_per_bssid,RogueAP_23.csv,RogueAP_39.csv,best_f1,62,1000,1,0.7225257482251324,0.1,1.0,0.18181818181818182,0.009009009009009009,1.0,1.0,990,9,0,1
drop_mgmt_phy_timing_seq,rf_per_bssid,RogueAP_23.csv,RogueAP_39.csv,fpr_le_0.20,62,1000,1,0.6438495686944268,0.0625,1.0,0.11764705882352941,0.015015015015015015,1.0,1.0,984,15,0,1
drop_mgmt_phy_timing_seq,xgb_per_bssid,RogueAP_24.csv,RogueAP_39.csv,best_f1,62,1001,28,0.8867828893661499,0.020833333333333332,0.07142857142857142,0.03225806451612903,0.09660842754367935,0.7827044486859491,0.059931897707121894,879,94,26,2
drop_mgmt_phy_timing_seq,xgb_per_bssid,RogueAP_24.csv,RogueAP_39.csv,fpr_le_0.20,62,1001,28,0.7981284856796265,0.0703125,0.6428571428571429,0.1267605633802817,0.2446043165467626,0.7827044486859491,0.059931897707121894,735,238,10,18
drop_mgmt_phy_timing_seq,rf_per_bssid,RogueAP_24.csv,RogueAP_39.csv,best_f1,62,1001,28,0.7799612356394682,0.04878048780487805,0.21428571428571427,0.07947019867549669,0.12024665981500514,0.7722434297459991,0.0568459878925527,856,117,22,6
drop_mgmt_phy_timing_seq,rf_per_bssid,RogueAP_24.csv,RogueAP_39.csv,fpr_le_0.20,62,1001,28,0.6125785396562007,0.060240963855421686,0.5357142857142857,0.10830324909747292,0.24049331963001028,0.7722434297459991,0.0568459878925527,739,234,13,15
drop_mgmt_phy_timing_seq,xgb_per_bssid,RogueAP_25.csv,RogueAP_39.csv,best_f1,62,1001,83,0.8560210156440735,0.3829787234042553,0.43373493975903615,0.4067796610169492,0.06318082788671024,0.8487938682835918,0.3941820557094213,860,58,47,36
drop_mgmt_phy_timing_seq,xgb_per_bssid,RogueAP_25.csv,RogueAP_39.csv,fpr_le_0.20,62,1001,83,0.7959926128387451,0.2297872340425532,0.6506024096385542,0.33962264150943394,0.19716775599128541,0.8487938682835918,0.3941820557094213,737,181,29,54
drop_mgmt_phy_timing_seq,rf_per_bssid,RogueAP_25.csv,RogueAP_39.csv,best_f1,62,1001,83,0.7844318234552299,0.32608695652173914,0.3614457831325301,0.34285714285714286,0.06753812636165578,0.8285691786754863,0.4054956583169303,856,62,53,30
drop_mgmt_phy_timing_seq,rf_per_bssid,RogueAP_25.csv,RogueAP_39.csv,fpr_le_0.20,62,1001,83,0.6332832866474767,0.19838056680161945,0.5903614457831325,0.296969696969697,0.21568627450980393,0.8285691786754863,0.4054956583169303,720,198,34,49
drop_mgmt_phy_timing_seq,xgb_per_bssid,RogueAP_26.csv,RogueAP_39.csv,best_f1,62,1000,79,0.8868392515182495,0.5,0.4050632911392405,0.44755244755244755,0.03474484256243214,0.8717134650008933,0.43048634532334146,889,32,47,32
drop_mgmt_phy_timing_seq,xgb_per_bssid,RogueAP_26.csv,RogueAP_39.csv,fpr_le_0.20,62,1000,79,0.8104878067970276,0.20521172638436483,0.7974683544303798,0.32642487046632124,0.26492942453854507,0.8717134650008933,0.43048634532334146,677,244,16,63
drop_mgmt_phy_timing_seq,rf_per_bssid,RogueAP_26.csv,RogueAP_39.csv,best_f1,62,1000,79,0.7618429200652488,0.2535885167464115,0.6708860759493671,0.3680555555555556,0.16938110749185667,0.8536263555024121,0.3335613356118341,765,156,26,53
drop_mgmt_phy_timing_seq,rf_per_bssid,RogueAP_26.csv,RogueAP_39.csv,fpr_le_0.20,62,1000,79,0.6559935229016264,0.1717948717948718,0.8481012658227848,0.2857142857142857,0.3507057546145494,0.8536263555024121,0.3335613356118341,598,323,12,67
drop_mgmt_phy_timing_seq,xgb_per_bssid,RogueAP_27.csv,RogueAP_39.csv,best_f1,62,997,70,0.8823930811882018,0.5471698113207547,0.4142857142857143,0.4715447154471545,0.025889967637540454,0.930867622129758,0.5381366737797028,903,24,41,29
drop_mgmt_phy_timing_seq,xgb_per_bssid,RogueAP_27.csv,RogueAP_39.csv,fpr_le_0.20,62,997,70,0.8141170740127563,0.3192771084337349,0.7571428571428571,0.4491525423728814,0.12189859762675297,0.930867622129758,0.5381366737797028,814,113,17,53
drop_mgmt_phy_timing_seq,rf_per_bssid,RogueAP_27.csv,RogueAP_39.csv,best_f1,62,997,70,0.7452650549649793,0.3017241379310345,0.5,0.3763440860215054,0.08737864077669903,0.899506857759285,0.36119710612294387,846,81,35,35
drop_mgmt_phy_timing_seq,rf_per_bssid,RogueAP_27.csv,RogueAP_39.csv,fpr_le_0.20,62,997,70,0.629746559132918,0.27380952380952384,0.6571428571428571,0.3865546218487395,0.13160733549083065,0.899506857759285,0.36119710612294387,805,122,24,46
drop_mgmt_phy_timing_seq,xgb_per_bssid,RogueAP_28.csv,RogueAP_39.csv,best_f1,62,1001,83,0.8716337656974793,0.5079365079365079,0.3855421686746988,0.4383561643835616,0.03376906318082789,0.9180250413418379,0.46172733695354845,887,31,51,32
drop_mgmt_phy_timing_seq,xgb_per_bssid,RogueAP_28.csv,RogueAP_39.csv,fpr_le_0.20,62,1001,83,0.8069846630096436,0.37777777777777777,0.6144578313253012,0.46788990825688076,0.0915032679738562,0.9180250413418379,0.46172733695354845,834,84,32,51
drop_mgmt_phy_timing_seq,rf_per_bssid,RogueAP_28.csv,RogueAP_39.csv,best_f1,62,1001,83,0.764869649092629,0.47297297297297297,0.42168674698795183,0.445859872611465,0.042483660130718956,0.908706722314093,0.4972902663700874,879,39,48,35
drop_mgmt_phy_timing_seq,rf_per_bssid,RogueAP_28.csv,RogueAP_39.csv,fpr_le_0.20,62,1001,83,0.6279721281775047,0.36619718309859156,0.6265060240963856,0.4622222222222222,0.09803921568627451,0.908706722314093,0.4972902663700874,828,90,31,52
drop_mgmt_phy_timing_seq,xgb_per_bssid,RogueAP_29.csv,RogueAP_39.csv,best_f1,62,1001,164,0.8714579153060914,0.5266666666666666,0.4817073170731707,0.5031847133757962,0.08482676224611709,0.8606157298132121,0.5844580018296011,766,71,85,79
